카탈로그공급사,카탈로그품목,구분,원산지,매칭상태,신뢰도,적재여부,매칭원료,기존공급사,기존단가
태왕물산,짚신나물(선학초) - 잎,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,차가버섯,식품첨가물,핀란드,★공급사 미상 → 후보,보통,적재,차가버섯분말,공급사 미상(source21),30000
태왕물산,차가버섯,식품첨가물,핀란드,타공급사 보유,보통,적재,차가버섯분말,바이오케어,30000
태왕물산,차즈기(자소엽) - 잎,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,참깨(검은깨) - 씨앗,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,채종샐러드유,식품첨가물,롯데푸드,신규(DB에 없음),,적재,,,
태왕물산,천궁(상품) -뿌리,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,천궁(중품) - 뿌리,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,천궁농축액,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,"천마(대,절) - 뿌리",식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,"천마(소,통) - 뿌리",식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,청포도농축액,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,청포도향 71334,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,체리농축분말,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,체리농축액,식품첨가물,국산,★공급사 미상 → 후보,높음,적재,타트체리농축액,공급사 미상(source21),4800
태왕물산,체리농축액,식품첨가물,국산,★공급사 미상 → 후보,높음,적재,타트체리농축액,공급사 미상(source21),6800
태왕물산,체리후레바 (오더베이스),식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,초록입홍합오일 5%,식품첨가물,뉴질랜드,신규(DB에 없음),,적재,,,
태왕물산,초록입홍합오일 5%,식품첨가물,뉴질랜드,신규(DB에 없음),,적재,,,
태왕물산,초록입홍합추출물,식품첨가물,뉴질랜드,신규(DB에 없음),,적재,,,
태왕물산,초석잠(골뱅이형)-뿌리,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,초코렛미크론,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,측백나무(측백엽) - 잎,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,치자나무(절) - 열매,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,치자나무(통) - 열매,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,치커리 - 뿌리,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,치커리나,식품첨가물,"벨기에, 칠레",신규(DB에 없음),,적재,,,
태왕물산,"칡(갈근,사각) - 뿌리",식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,"칡(갈근,편) - 뿌리",식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,칡(갈용) - 잎,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,카라멜색소,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,카제인나트륨(Sodium Kazenate),식품첨가물,"독일,프랑스",신규(DB에 없음),,적재,,,
태왕물산,케피어 (kefir),식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,코엔자임Q10,식품첨가물,미국,★공급사 미상 → 후보,확실,적재,코엔자임Q10,공급사 미상(source21),850000
태왕물산,코엔자임Q10,식품첨가물,미국,★공급사 미상 → 후보,확실,적재,코엔자임Q10,공급사 미상(source21),830000
태왕물산,코엔자임Q10,식품첨가물,미국,★공급사 미상 → 후보,확실,적재,코엔자임Q10,공급사 미상(source21),770000
태왕물산,코엔자임Q10,식품첨가물,미국,타공급사 보유,확실,적재,코엔자임Q10,태성,680000
태왕물산,코엔자임Q10,식품첨가물,미국,★공급사 미상 → 후보,확실,적재,코엔자임Q10,공급사 미상(source21),850000
태왕물산,코엔자임Q10,식품첨가물,미국,★공급사 미상 → 후보,확실,적재,코엔자임Q10,공급사 미상(source21),830000
태왕물산,코엔자임Q10,식품첨가물,미국,★공급사 미상 → 후보,확실,적재,코엔자임Q10,공급사 미상(source21),770000
태왕물산,코엔자임Q10,식품첨가물,미국,타공급사 보유,확실,적재,코엔자임Q10,태성,680000
태왕물산,콜레우스포스콜리추출물,식품첨가물,인도,★공급사 미상 → 후보,확실,적재,콜레우스포스콜리추출물,공급사 미상(source21),290000
태왕물산,콜레우스포스콜리추출물,식품첨가물,인도,타공급사 보유,확실,적재,콜레우스포스콜리추출물(식품),하이베이스,20000
태왕물산,콜레우스포스콜리추출물,식품첨가물,인도,★공급사 미상 → 후보,확실,적재,콜레우스포스콜리추출물(포슬린),공급사 미상(source21),300000
태왕물산,콩식용유,식품첨가물,롯데푸드,신규(DB에 없음),,적재,,,
태왕물산,크랜베리농축분말,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,크린베리농축액,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,키위농축분말,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,키위농축분말,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,키위농축액,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,키토산,식품첨가물,베트남,★공급사 미상 → 후보,확실,적재,키토산,공급사 미상(source21),45000
태왕물산,키토산,식품첨가물,베트남,타공급사 보유,확실,적재,키토산,제일,36000
태왕물산,키토산,식품첨가물,베트남,★공급사 미상 → 후보,보통,적재,키토산분말,공급사 미상(source21),58000
태왕물산,키토산,식품첨가물,베트남,★공급사 미상 → 후보,확실,적재,키토산,공급사 미상(source21),45000
태왕물산,키토산,식품첨가물,베트남,타공급사 보유,확실,적재,키토산,제일,36000
태왕물산,키토산,식품첨가물,베트남,★공급사 미상 → 후보,보통,적재,키토산분말,공급사 미상(source21),58000
태왕물산,키토산/키토올리고당,식품첨가물,미국,신규(DB에 없음),,적재,,,
태왕물산,타우린,식품첨가물,국산,★공급사 미상 → 후보,확실,적재,타우린,공급사 미상(source21),6500
태왕물산,타우린,식품첨가물,중국,★공급사 미상 → 후보,확실,적재,타우린,공급사 미상(source21),6500
태왕물산,"타트체리농축분말(몽모랑시, 농축액40%+덱스트린60%)",식품첨가물,"국내제조, 미국",신규(DB에 없음),,적재,,,
태왕물산,타트체리농축액,식품첨가물,"터키, 미국",★공급사 미상 → 후보,확실,적재,타트체리농축액,공급사 미상(source21),4800
태왕물산,타트체리농축액,식품첨가물,"터키, 미국",★공급사 미상 → 후보,확실,적재,타트체리농축액,공급사 미상(source21),6800
태왕물산,타트체리착즙액,식품첨가물,터키,신규(DB에 없음),,적재,,,
태왕물산,타트체리파우더(농축액30%+덱스트린70%),식품첨가물,터키,신규(DB에 없음),,적재,,,
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(구연산),공급사 미상(source21),17000
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(밀크칼슘),공급사 미상(source21),20000
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(밀크칼슘),공급사 미상(source21),17000
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(산호),공급사 미상(source21),20000
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(산호),공급사 미상(source21),24000
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(어골),공급사 미상(source21),38000
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(탄산),공급사 미상(source21),2500
태왕물산,탄산칼슘,식품첨가물,중국,★공급사 미상 → 후보,보통,적재,칼슘(해조),공급사 미상(source21),9500
태왕물산,태아닌,식품첨가물,중국,신규(DB에 없음),,적재,,,
태왕물산,탱자나무(지실) - 열매,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,테아닌,식품첨가물,중국,★공급사 미상 → 후보,확실,적재,테아닌,공급사 미상(source21),100000
태왕물산,테아닌,식품첨가물,중국,타공급사 보유,확실,적재,테아닌(L)98%,ambe,67165
태왕물산,테아닌,식품첨가물,중국,타공급사 보유,확실,적재,테아닌,성원에프엔비,65000
태왕물산,토마토농축분말,식품첨가물,국산,타공급사 보유,확실,적재,토마토농축분말,새롬비앤에프,20000
태왕물산,토마토농축액,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,토사자(갯실새삼)-씨앗,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,파인애플농축분말,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,파인애플농축액,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,파인애플추출물분말 (브로멜라인1200GDU),식품첨가물,태국,신규(DB에 없음),,적재,,,
태왕물산,판토텐산칼슘(식)(Calcium Dipantothenate),식품첨가물,영국,★공급사 미상 → 후보,확실,적재,판토텐산칼슘,공급사 미상(source21),108000
태왕물산,판토텐산칼슘(식)(Calcium Dipantothenate),식품첨가물,영국,타공급사 보유,확실,적재,판토텐산 칼슘,하이베이스,108000
태왕물산,판토텐산칼슘(식)(Calcium Dipantothenate),식품첨가물,영국,타공급사 보유,확실,적재,판토텐산 칼슘,태성,85000
태왕물산,패션프루트농축분말,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,페퍼민트농축분말,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,페퍼민트미크론 5010,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,펙틴(PECTIN) 580 SF S2,식품첨가물,미국,신규(DB에 없음),,적재,,,
태왕물산,포도농축액,식품첨가물,국산,★공급사 미상 → 후보,높음,적재,적포도농축액,공급사 미상(source21),6400
태왕물산,포도농축액,식품첨가물,국산,타공급사 보유,높음,적재,적포도농축액,해찬솔,6400
태왕물산,포도씨유,식품첨가물,스페인,★공급사 미상 → 후보,확실,적재,포도씨유,공급사 미상(source21),7500
태왕물산,포도씨유,식품첨가물,스페인,★공급사 미상 → 후보,보통,적재,포도씨유추출물,공급사 미상(source21),90000
태왕물산,포도씨유,식품첨가물,스페인,★공급사 미상 → 후보,보통,적재,포도씨유추출물,공급사 미상(source21),200000
태왕물산,폴리글리시톨시럽 (마나톨-7020),식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,폴리덱스트로스,식품첨가물,중국,타공급사 보유,확실,적재,폴리덱스트로스,하이베이스,4200
태왕물산,폴리솔베이트 20 (식),식품첨가물,싱가폴,신규(DB에 없음),,적재,,,
태왕물산,폴리솔베이트 60 (식),식품첨가물,싱가폴,신규(DB에 없음),,적재,,,
태왕물산,폴리솔베이트 80 (식),식품첨가물,싱가폴,신규(DB에 없음),,적재,,,
태왕물산,표고버섯(중품)-자실체,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,푸룬농축분말,식품첨가물,국산,★공급사 미상 → 후보,확실,적재,푸룬농축분말,공급사 미상(source21),19000
태왕물산,푸룬농축분말,식품첨가물,국산,타공급사 보유,확실,적재,푸룬농축분말,하이베이스,6000
태왕물산,푸룬농축분말,식품첨가물,국산,★공급사 미상 → 후보,확실,적재,푸룬농축분말,공급사 미상(source21),19000
태왕물산,푸룬농축분말,식품첨가물,국산,타공급사 보유,확실,적재,푸룬농축분말,하이베이스,6000
태왕물산,프락토화이버,식품첨가물,프랑스,신규(DB에 없음),,적재,,,
태왕물산,프락토올리고당,식품첨가물,중국,★공급사 미상 → 후보,확실,적재,프락토올리고당,공급사 미상(source21),8000
태왕물산,프락토올리고당,식품첨가물,중국,타공급사 보유,높음,적재,프락토올리고당/분말,씨에스에프,6000
태왕물산,프락토올리고당,식품첨가물,중국,타공급사 보유,높음,적재,프락토올리고당/액상,씨에스에프,1750
태왕물산,플루란,식품첨가물,일본,신규(DB에 없음),,적재,,,
태왕물산,핑거루트추출분말,식품첨가물,중국,★공급사 미상 → 후보,확실,적재,핑거루트 추출분말(개별인정형),공급사 미상(source21),330000
태왕물산,핑거루트추출분말,식품첨가물,중국,★공급사 미상 → 후보,확실,적재,핑거루트추출분말,공급사 미상(source21),300000
태왕물산,핑거루트추출분말,식품첨가물,중국,타공급사 보유,확실,적재,핑거루트추출분말(판두라틴),뉴트리,320000
태왕물산,핑거루트추출분말,식품첨가물,중국,타공급사 보유,확실,적재,핑거루트추출분말(판두라틴),하이베이스,30000
태왕물산,핑거루트추출분말,식품첨가물,중국,타공급사 보유,확실,적재,핑거루트추출분말(판두라틴),하이베이스,13000
태왕물산,하수오 - 덩이뿌리,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,한라봉농축액,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,한련초 - 잎,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,한삼덩굴(율초) - 잎,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,한속단 - 뿌리,식품첨가물,국산,신규(DB에 없음),,적재,,,
태왕물산,함수구연산,식품첨가물,오스트리아,★공급사 미상 → 후보,보통,적재,구연산,공급사 미상(source21),4500
태왕물산,함초(퉁퉁마디) - 줄기,식품첨가물,국산,신규(DB에 없음),,적재,,,
